type,time,one,two,three
4,430429383308217,-0.1643179,0.068873025,-0.038865156
4,430433678623895,-0.20524468,0.084755056,0.05581617
1,430429383838217,0.35682967,4.6875396,8.582756
4,430437973930092,6.1084726E-4,-0.017867282,-0.0046577104
1,430433679153895,0.5195416,4.9486566,8.807981
1,430437974460092,0.15074782,5.2884374,8.470293
4,430429385827488,-0.12461284,-1.5271181E-4,-0.041308545
4,430433681143113,-0.18691926,0.08597675,0.056427017
6,430429386237905,986.80566,0.0,0.0
1,430429386357488,0.4118646,4.6971107,8.259725
4,430437976449311,0.008551862,-0.014813046,-0.001603474
1,430433681673113,0.51236314,4.939085,8.781659
1,430437976979311,0.15314065,5.29083,8.453544
4,430429388346759,-0.070247434,-0.11018158,-0.037032615
4,430433683662384,-0.1655396,0.09575031,0.053983625
1,430429388876759,0.30179477,4.776373,8.211868
4,430437978968530,0.014049487,-0.008093726,-9.926268E-4
1,430433684192384,0.5195416,4.927121,8.769695
1,430437979498530,0.15553348,5.2956157,8.443972
4,430429390865978,-0.037261683,-0.121176824,-0.028480753
4,430433686181603,-0.14538164,0.10124794,0.05276193
1,430429391395978,0.1363909,4.759324,8.333902
4,430437981487801,0.019547112,-0.007482879,0.0038941512
1,430433686711603,0.51475596,4.9079785,8.748159
1,430437982017801,0.14596218,5.309973,8.432008
4,430429393385249,-0.017103724,-0.07780667,-0.013209572
4,430433688700874,-0.12522368,0.1085781,0.049707696
1,430429393915249,0.09332009,4.699504,8.379366
4,430437984007020,0.023212196,0.00167983,0.0045049987
1,430433689230874,0.52911294,4.915157,8.729017
1,430437984537020,0.15792629,5.3365927,8.412866
4,430429395904467,-0.004886778,-0.0062611843,0.0069483877
4,430433691220092,-0.108119965,0.122627586,0.048486
6,430437986250613,986.80835,0.0,0.0
1,430429396434467,0.14356937,4.668397,8.40808
4,430437986526238,0.02687728,0.009620844,0.0075592347
1,430433691750092,0.5554339,4.924728,8.719446
1,430437987056238,0.17228323,5.35095,8.405686
4,430429398423738,0.012216945,0.07131642,0.031382278
4,430433693739363,-0.0904054,0.13423368,0.046042614
1,430429398953738,0.1698904,4.6612186,8.451151
4,430437989045509,0.02687728,0.015729317,0.0075592347
1,430433694269363,0.581755,4.9079785,8.700303
1,430437989575509,0.18664017,5.360521,8.393723
4,430429400942957,0.020768806,0.15011571,0.05764871
4,430433696258582,-0.07207998,0.15316994,0.044820916
1,430429401472957,0.20578274,4.6612186,8.532506
4,430437991564728,0.02687728,0.016951011,0.0075592347
1,430433696788582,0.6152545,4.922335,8.705089
1,430437992094728,0.19381863,5.3533425,8.396115
4,430429403462228,0.019547112,0.21914145,0.07963921
4,430433698777853,-0.05803049,0.16721943,0.044820916
1,430429403992228,0.2536392,4.6612186,8.62822
4,430437994083999,0.027488127,0.020005248,0.0075592347
1,430433699307853,0.6367899,4.927121,8.709874
1,430437994613999,0.20817557,5.35095,8.400901
4,430429405981447,0.018936265,0.26800925,0.0936887
4,430433701297072,-0.03787253,0.18126893,0.04421007
1,430429406511447,0.28983065,4.6636114,8.666505
4,430437996603217,0.02687728,0.018783553,0.00633754
1,430433701827072,0.663111,4.9438705,8.702696
1,430437997133217,0.21296121,5.343771,8.398508
4,430429408500717,0.017714571,0.29427567,0.09857547
4,430433703816342,-0.023823043,0.19898349,0.042377528
1,430429409030717,0.3065804,4.6492543,8.73141
4,430437999122436,0.029320668,0.017561859,0.003283304
1,430433704346342,0.68225354,4.9606204,8.705089
1,430437999652436,0.22731815,5.346164,8.410473
4,430429411019988,0.014049487,0.2985516,0.09429955
6,430433706251395,986.7976,0.0,0.0
4,430433706335561,-0.011606098,0.20997874,0.04359922
1,430429411549988,0.3400799,4.65404,8.79123
4,430438001641655,0.027488127,0.017561859,0.003283304
1,430433706865561,0.69182485,4.9773703,8.700303
1,430438002171655,0.22013968,5.3389854,8.388937
4,430429413539207,0.010384403,0.2869455,0.0820826
4,430433708854832,0.002443389,0.22341739,0.045431767
1,430429414069207,0.392722,4.634897,8.846265
4,430438004160926,0.028098974,0.01267508,0.0020616094
1,430433709384832,0.68225354,4.99412,8.700303
1,430438004690926,0.2105684,5.326722,8.384151
4,430429416058478,0.014049487,0.26434416,0.06436803
4,430433711374051,0.017714571,0.2313584,0.044820916
1,430429416588478,0.41665024,4.6205406,8.879765
4,430438006680145,0.027488127,0.013896775,8.39915E-4
1,430433711904051,0.68464637,4.996513,8.676076
1,430438007210145,0.20578274,5.3147583,8.372188
4,430429418577697,0.009773556,0.2417428,0.046042614
4,430433713893322,0.027488127,0.23685603,0.044820916
1,430429419107697,0.44536412,4.6372905,8.9013
